wallet,source_url,title,silent_fix_prob,vuln_class,is_backport,n_files,reason,mechanism
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/bda4267c388caa07d71417e1910cbf2b6be5d7e3,clear session on Initialize message,0.75,firmware,False,1,Clearing session state on Initialize prevents stale session data (potentially containing cached passphrase-derived keys or signing state) from leaking across sessions in firmware.,key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/1700caf2ad0c6cae388e60e60c9ca0c3daf60227,scalar_mult based on Jacobian representation,0.75,key_material,False,3,"Replaces scalar multiplication with a randomized Jacobian-coordinate implementation to harden against side-channel attacks during ECDSA signing, directly protecting key material.",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/60bb2fe2b1605d56672ed2b0e96b5caea4cc9bb9,use Knuth shuffles,0.75,firmware,False,4,"Replaces biased non-uniform shuffling (random32() % n with 10000 random swaps) in the PIN matrix and recovery word ordering with proper Fisher-Yates using rejection-sampled uniform RNG, hardening anti",nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7dacfd69eeb5b021ab58490105bc1c9e50edf1f1,check for flash operation failure,0.75,firmware,False,1,"Adds a flash write error check in storage_commit that halts the device on failure, preventing the wallet from continuing to operate with potentially corrupted key material or inconsistent storage stat",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/795579cbacb5e4bd072d7cef2a2638f1d44c2d0d,invert pby when normalizing S during signing,0.75,signing,False,1,"Fixes the ECDSA recovery-id (pby) parity when normalizing S to low-S form during signing, preventing production of signatures with an incorrect recovery id that could fail verification or recover the ",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4122b56e1ce42f54a0d7719483820d86f725f667,check return value of cryptoHDNodePathToPubkey,0.75,signing,False,3,"Adds null-pointer and public-key-size validation in firmware multisig script compilation paths, preventing crashes or undefined behavior when a malicious signing request supplies malformed HD node pat",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/10fc0b69fc42f1455450c347e5db7dad94fa48b8,check LoadDevice.skip_checksum field,0.75,key_material,False,1,"Adds BIP-39 mnemonic checksum validation during device load, preventing the wallet from deriving keys from a mistyped/invalid mnemonic that would silently produce a wrong seed and cause fund loss.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c051dfde9d7c96532a7fe75174e0c076e7c0ce4c,update trezor-crypto,0.75,key_material,False,3,"Changes seed derivation in firmware storage from generic pbkdf2 to pbkdf2_hmac_sha512, correcting a custody-relevant key derivation path used to derive the root node from a passphrase.",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c08bbfa58e540b430d87631f048ad50a7d68c824,fix last commit,0.75,key_material,False,3,"Adds a missing null terminator to BIP-32 extended key serialization, preventing out-of-bounds reads or memory disclosure of adjacent key material when the serialized xpub/xprv string is consumed.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/49eec8b78e3f4a5d375707d0936780cc088b1a89,txapi cleanup,0.75,signing,False,1,"Fixes incorrect Bitcoin script serialization (chr(len) instead of proper op_push) in transaction data fed to the Trezor device for signing, which could produce malformed sighash and cause the user to ",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e04ec2a831cdbea0a95d8076e175f1044bc94a98,add check to mnemonic_from_data as well,0.75,key_material,False,2,"Adds input length validation (16-32 bytes, multiple of 4) to mnemonic_from_data, preventing out-of-bounds access or incorrect BIP-39 mnemonic derivation from malformed entropy; the secp256k1 change is",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/f4f246f3d7b8a8995c1d6556496ebdb6aec0d680,optimize computations,0.75,signing,False,5,"Fixes off-by-one limb handling in bn_substract (loop 8→9), adds missing modular reduction in bn_addmod, and adds error returns in ecdsa_sign for degenerate nonce cases — all in the ECDSA signing path ",nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/43c2d9b042030c267ccd4f0d371fd716cbeaf5f3,load_device moved to debuglink,0.75,key_material,False,2,"Restricts LoadDevice (which injects seed/key material onto the device) to the debuglink interface only, preventing seed replacement via the regular client API.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ea2a8bc34f04b372eb2096178a147322fe6a2f21,fix(core): guard syscall arguments against NULL,0.72,platform,False,10,"Adds NULL-pointer guards to syscall verifiers that are the privileged/untrusted boundary on firmware, preventing an applet from passing NULL to bypass probe_read/probe_write access checks and potentia",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b1f1e54080f6ff6265e14b178d871859b88033ce,feat(ward): key entry_key with K_index (HMAC) and encrypt leaf values,0.72,key_material,False,30,Replaces unkeyed SHA-256 entry-key derivation with a SLIP-21 keyed HMAC PRF and adds ChaCha20-Poly1305 leaf encryption so the host/Suite can no longer compute entry paths or read plaintext identifiers,key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b5379aa422b3a43891b1ea00b6ddb5c6fdc2c455,fixup! feat(storage): encrypt cache under soft lock,0.72,key_material,False,3,"Hardens cache encryption by replacing nullable nonce/tag byte objects with preallocated, in-place-zeroed bytearrays, preventing cryptographic material from lingering in memory and adding stricter desy",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/497c9402e518f42000a6b8b874438f23dc0df7cc,"feat(ward): pull-model protocol, WM client, @trezor/ward rename, Evolu provider",0.72,firmware,False,6,"Removes the attacker-supplied, unverified `old_value` display hint from the trusted on-device confirmation screen, eliminating a UI-deception vector where a malicious host could show a misleading prio",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/8b2e11f40e52dd7feb43116f72c8752a699fc74b,proto: rename WARD messages and drop proof fields from queue-update,0.72,signing,False,23,"Removes host-supplied proof/witness/counter fields from the queue-update message so the device no longer trusts attacker-controlled Merkle proofs at queue time, instead pulling its own proof at perfor",signature-verification-gap
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5d781acccdad0a500fd84fbfa5071dddf0ea9e89,fix(solana): check owner in predefined flow,0.72,ui_deception,False,2,"Adds an owner check so the friendly predefined staking UI is not shown for transactions with an unexpected program owner, preventing the wallet from misleading the user about what they are signing.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4d1402efb18891db5c9450b418580e3918b52bad,fix(core): don't drop layout objects after `draw_simple()`,0.72,firmware,False,2,"Fixes premature dropping of a UI layout object in Trezor firmware that is still referenced by CURRENT_LAYOUT and running event-handling tasks, which could disrupt the trusted display path during trans",state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a0d244b0238d19331e146f658e710f7d71fee7db,chore(core): simplify EIP-712 domain confirmation flow,0.72,ui_deception,False,4,"Removes a 'show more' gate that could hide critical EIP-712 domain fields (chainId, verifyingContract, salt) from the user, now always displaying the full domain to prevent signing over an unseen doma",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/bed87470ab5764fd4b482a95bfa761906f0354d8,fix(core): unallocated THP session lookup,0.72,transport,False,2,"Fixes broken THP session slot reclamation: the old identity check `is _UNALLOCATED_STATE` could never match after `create_or_replace_session` replaced the object, causing session-state confusion or sl",origin-session-auth
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e20ea1b9ec0f6e64ac974175aed3c298c38bc5cd,fix(python): ignore packets with mismatched THP channel,0.72,transport,False,1,"Adds channel-ID validation to the Trezor Host Protocol read path, preventing messages from mismatched or injected channels from being processed on the wrong session, which could enable cross-channel m",origin-session-auth
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/3f757830bb96fd502aca765ea379739c8a972e5f,authdb: make apply_offline_operations' per-op commit atomic,0.72,platform,False,4,Fixes a crash-consistency defect in the wallet's authenticated database where a power loss between three separate storage writes could permanently strand the wallet's offline operation queue by advanc,state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5e42dcefbfed7b893929928d039e38cd76becee1,fix: bind purpose domain into AuthDB MAC key derivation,0.72,key_material,False,1,"Folds a purpose domain label into the SLIP-21 derivation path so root_mac and leaf_approval MAC keys are cryptographically distinct, preventing cross-purpose MAC confusion that could escalate approval",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/1b60dbbf847e29197da5043399a0fce9ccf4c4bf,fix(crypto): minor fixes in `noise_kk1`,0.72,key_material,False,1,"Adds missing memzero calls to wipe key material (kauth, ephemeral_key_backup) from memory and properly aborts on encryption failure in the Noise KK1 secure transport channel used for wallet-device com",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b4af7c01db0b0352d81d4db47ec0ec767e559e8d,feat(core): group EIP-712 domain confirmations,0.72,signing,False,9,"Adds validation rejecting non-standard nested members in EIP712Domain and warns on empty domain, preventing a malicious dapp from confusing the signing display or causing the user to blind-sign withou",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4db3a69d8f5e3e62c98923bb3cec1685ec0ba696,feat(core): sign rotation index into Evolu sign registration,0.72,signing,False,8,"Binds the delegated-identity rotation_index into the signed payload (V1→V2 header), preventing signature replay or misattribution across key rotations.",replay-scope
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7b37fc91ae3562129e3ae3cc3cc266d1074ea872,fixup! app loading,0.72,firmware,False,8,"Replaces placeholder app-image verification (verify with empty proof and TODO comment) with real Merkle-proof-based header and per-chunk hash verification, preventing loading of unauthenticated/malici",signature-verification-gap
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/fe7c9f738b6f11962dfb052fac89006b3b495245,fixup!  feat(core): introduce app_arena,0.72,firmware,False,7,"Adds alignment validation checks and fixes MPU memory access handling in applet image loading and signature verification paths, preventing malformed images from causing memory corruption or bypassing ",input-bounds-parsing
